provider_id,hospital_name,address,city,state,zip_code,phone_number,score,sample,hospital_overall_rating,lng,lat,msa
361328,"DEFIANCE REGIONAL MEDICAL CENTER","1200 RALSTON AVENUE",DEFIANCE,OH,43512,4197836955,"Not Available","Not Available",4,-84.36,41.28,
363300,"CINCINNATI CHILDREN'S HOSPITAL MEDICAL CENTER","3333 BURNET AVENUE",CINCINNATI,OH,45229,5136363333,"Not Available","Not Available","Not Available",-84.51,39.09,"Metropolitan Statistical Area"
361334,"ADENA PIKE MEDICAL CENTER","100 DAWN LANE",WAVERLY,OH,45690,7409472186,"Not Available","Not Available","Not Available",-82.98,39.12,
363304,"CLEVELAND CLINIC CHILDREN'S HOSPITAL FOR REHAB","2801 MARTIN LUTHER KING, JR DRIVE",CLEVELAND,OH,44104,2167216400,"Not Available","Not Available",,-81.67,41.47,"Metropolitan Statistical Area"
361326,"ADAMS COUNTY REGIONAL MEDICAL CENTER","230 MEDICAL CENTER DRIVE",SEAMAN,OH,45679,9373863400,30,634,4,-83.57,38.93,
361320,"HOLZER MEDICAL CENTER JACKSON","500 BURLINGTON ROAD",JACKSON,OH,45640,7403958500,18,410,3,-82.62,39.04,
361321,"BARNESVILLE HOSPITAL ASSOCIATION, INC","639 WEST MAIN STREET",BARNESVILLE,OH,43713,7404255101,"Not Available","Not Available",5,-81.17,39.98,"Metropolitan Statistical Area"
361327,"COMMUNITY HOSPITALS AND WELLNESS CENTERS","909 EAST SNYDER AVENUE",MONTPELIER,OH,43543,4194853154,14,467,"Not Available",-84.6,41.58,
361329,"WYANDOT MEMORIAL HOSPITAL","885 NORTH SANDUSKY AVENUE","UPPER SANDUSKY",OH,43351,4192944991,"Not Available","Not Available",4,-83.28,40.83,
361322,"BLUFFTON HOSPITAL","139 GARAU STREET",BLUFFTON,OH,45817,4193589010,13,397,"Not Available",-83.88,40.89,"Metropolitan Statistical Area"
141346,"FAYETTE COUNTY HOSPITAL","7TH AND TAYLOR",VANDALIA,IL,62471,6182831231,"Not Available","Not Available","Not Available",-89.1,38.98,
361323,"AULTMAN ORRVILLE HOSPITAL","832 SOUTH MAIN STREET",ORRVILLE,OH,44667,3306823010,9,407,4,-81.77,40.84,
361331,"FAYETTE COUNTY MEMORIAL HOSPITAL","1430 COLUMBUS AVENUE","WASHINGTON CH",OH,43160,7403331210,17,1179,3,-83.43,39.53,
141349,"SPARTA COMMUNITY HOSPITAL","818 E BROADWAY",SPARTA,IL,62286,6184432177,"Not Available","Not Available","Not Available",-89.71,38.15,
370022,"JACKSON COUNTY MEMORIAL HOSPITAL AUTHORITY","1200 EAST PECAN ST",ALTUS,OK,73523,5803795000,30,490,3,-99.28,34.65,
363303,"AKRON CHILDREN'S HOSPITAL","1 PERKINS SQUARE",AKRON,OH,44308,3305431000,"Not Available","Not Available","Not Available",-81.52,41.08,"Metropolitan Statistical Area"
370002,"ALLIANCEHEALTH WOODWARD","900 17TH STREET",WOODWARD,OK,73801,5802548492,8,430,,-99.4,36.42,
361324,"OHIOHEALTH SHELBY HOSPITAL","199 WEST MAIN STREET",SHELBY,OH,44875,4193425015,"Not Available","Not Available",5,-82.66,40.88,"Metropolitan Statistical Area"
143300,"ANN & ROBERT H LURIE CHILDRENS HOSPITAL OF CHICAGO","225 E CHICAGO, BOX 57",CHICAGO,IL,60611,7738804000,"Not Available","Not Available","Not Available",-87.68,41.83,"Metropolitan Statistical Area"
143301,"LARABIDA CHILDRENS HOSPITAL I","E 65TH ST AT LAKE MICHIGAN",CHICAGO,IL,60649,7733636700,"Not Available","Not Available",,-87.68,41.83,"Metropolitan Statistical Area"
361333,"FULTON COUNTY HEALTH CENTER","725 SOUTH SHOOP AVENUE",WAUSEON,OH,43567,4193352015,14,374,4,-84.14,41.55,"Metropolitan Statistical Area"
370026,"ST MARY'S REGIONAL MEDICAL CENTER","305 SOUTH 5TH STREET",ENID,OK,73701,5802336100,10,406,5,-97.86,36.4,"Metropolitan Statistical Area"
361332,"HIGHLAND DISTRICT HOSPITAL","1275 NORTH HIGH STREET",HILLSBORO,OH,45133,9373936100,28,814,3,-83.61,39.2,
370001,"HILLCREST MEDICAL CENTER","1120 SOUTH UTICA AVENUE",TULSA,OK,74104,9185791000,26,409,1,-95.91,36.12,"Metropolitan Statistical Area"
370020,"MERCY HOSPITAL ADA","430 NORTH MONTE VISTA",ADA,OK,74820,5803322323,12,396,2,-96.66,34.77,
361325,"GALION COMMUNITY HOSPITAL","269 PORTLAND WAY SOUTH",GALION,OH,44833,4194684841,"Not Available","Not Available",,-82.79,40.73,
363302,"RAINBOW BABIES AND CHILDRENS HOSPITAL","11100 EUCLID AVENUE",CLEVELAND,OH,44106,2168441000,"Not Available","Not Available","Not Available",-81.67,41.47,"Metropolitan Statistical Area"
370016,"INTEGRIS BASS BAPTIST HEALTH CENTER","600 SOUTH MONROE",ENID,OK,73701,5802332300,30,409,4,-97.86,36.4,"Metropolitan Statistical Area"
370014,"ALLIANCEHEALTH DURANT","1800 UNIVERSITY BOULEVARD",DURANT,OK,74702,4059243080,10,424,2,-96.39,33.98,
370028,"INTEGRIS BAPTIST MEDICAL CENTER, INC","3300 NORTHWEST EXPRESSWAY","OKLAHOMA CITY",OK,73112,4059518110,23,386,4,-97.51,35.46,"Metropolitan Statistical Area"
391313,"CHARLES COLE MEMORIAL HOSPITAL","1001 EAST SECOND STREET",COUDERSPORT,PA,16915,8142749301,31,384,3,-78.01,41.77,
390194,"BLUE MOUNTAIN HOSPITAL-GNADEN HUETTEN CAMPUS","211 NORTH 12TH STREET",LEHIGHTON,PA,18235,6073771300,23,234,3,-75.71,40.83,"Metropolitan Statistical Area"
370041,"BRISTOW MEDICAL CENTER","700 W. 7TH STREET",BRISTOW,OK,74010,9183672215,20,1230,4,-96.39,35.83,"Metropolitan Statistical Area"
370032,"ALLIANCEHEALTH DEACONESS","5501 NORTH PORTLAND AVENUE","OKLAHOMA CITY",OK,73112,4056046109,21,433,2,-97.51,35.46,"Metropolitan Statistical Area"
370004,"INTEGRIS MIAMI HOSPITAL","200 SECOND AVENUE SOUTHWEST",MIAMI,OK,74355,9185426611,14,474,3,-94.87,36.88,
370011,"MERCY HOSPITAL EL RENO","2115 PARKVIEW DRIVE","EL RENO",OK,73036,4052622640,7,388,4,-97.96,35.54,"Metropolitan Statistical Area"
370008,"NORMAN REGIONAL","901 NORTH PORTER",NORMAN,OK,73070,4053071050,21,409,3,-97.34,35.22,"Metropolitan Statistical Area"
370030,"BLACKWELL REGIONAL HOSPITAL","710 SOUTH 13TH STREET",BLACKWELL,OK,74631,5803632311,7,454,3,-97.29,36.8,
370025,"SAINT FRANCIS HOSPITAL MUSKOGEE","300 ROCKEFELLER DRIVE",MUSKOGEE,OK,74401,9186825501,22,518,2,-95.35,35.74,
370015,"HILLCREST HOSPITAL PRYOR","111 NORTH BAILEY STREET",PRYOR,OK,74361,9188251600,13,429,,-95.32,36.3,
370037,"ST ANTHONY HOSPITAL","1000 NORTH LEE AVENUE","OKLAHOMA CITY",OK,73101,4052727000,19,439,3,-97.51,35.46,"Metropolitan Statistical Area"
370023,"DUNCAN REGIONAL HOSPITAL, INC","1407 WHISENANT DRIVE",DUNCAN,OK,73533,5802525300,12,503,3,-97.96,34.52,
370039,"HILLCREST HOSPITAL CLAREMORE","1202 N MUSKOGEE PLACE",CLAREMORE,OK,74017,9183412556,18,405,3,-95.61,36.31,"Metropolitan Statistical Area"
370013,"MERCY HOSPITAL OKLAHOMA CITY, INC","4300 WEST MEMORIAL ROAD","OKLAHOMA CITY",OK,73120,4057523754,11,395,4,-97.51,35.46,"Metropolitan Statistical Area"
370018,"JANE PHILLIPS MEMORIAL MEDICAL CENTER, INC","3500 EAST FRANK PHILLIPS BOULEVARD",BARTLESVILLE,OK,74006,9183337200,38,973,2,-95.94,36.73,
370089,"NORTHEASTERN HEALTH SYSTEM","1400 EAST DOWNING STREET",TAHLEQUAH,OK,74465,9184560641,28,263,3,-94.97,35.91,
370006,"ALLIANCEHEALTH PONCA CITY","1900 NORTH 14TH STREET","PONCA CITY",OK,74601,5807653301,28,429,3,-97.06,36.72,
370229,"ALLIANCEHEALTH SEMINOLE","2401 WRANGLER BOULEVARD",SEMINOLE,OK,74868,4053034050,10,429,4,-96.64,35.23,
370233,"PINNACLE SPECIALTY HOSPITAL","2408 EAST 81ST STREET, SUITE 600",TULSA,OK,74137,9183922780,"Not Available","Not Available","Not Available",-95.91,36.12,"Metropolitan Statistical Area"
370211,"INTEGRIS CANADIAN VALLEY  HOSPITAL","1201 HEALTH CENTER PARKWAY",YUKON,OK,73099,4057176800,9,384,2,-97.76,35.51,"Metropolitan Statistical Area"
370178,"MEMORIAL HOSPITAL","1401 WEST LOCUST",STILWELL,OK,74960,9186963101,31,496,4,-94.63,35.81,
370057,"MUSCOGEE (CREEK) NATION MEDICAL CENTER","1401 MORRIS DRIVE",OKMULGEE,OK,74447,9187564233,63,439,3,-95.95,35.63,"Metropolitan Statistical Area"
370099,"HILLCREST HOSPITAL CUSHING","1027 EAST CHERRY STREET",CUSHING,OK,74023,9182252915,18,399,4,-96.76,35.97,
370149,"ST ANTHONY SHAWNEE HOSPITAL","1102 W MACARTHUR",SHAWNEE,OK,74804,4058788110,26,458,3,-96.91,35.33,
150069,"KING'S DAUGHTERS' HEALTH","1373 EAST SR 62",MADISON,IN,47250,8128010105,13,500,4,-85.38,38.75,
370100,"CHOCTAW MEMORIAL HOSPITAL","1405 EAST KIRK ROAD",HUGO,OK,74743,5803179500,24,374,2,-95.51,34.01,
370072,"LATIMER COUNTY GENERAL HOSPITAL","806 STATE HIGHWAY 2 NORTH",WILBURTON,OK,74578,9184652391,5,278,"Not Available",-95.3,34.91,
370112,"SEQUOYAH COUNTY-CITY OF SALLISAW HOSPITAL AUTHORIT","213 EAST REDWOOD",SALLISAW,OK,74955,9187741100,21,428,4,-94.8,35.46,"Metropolitan Statistical Area"
370166,"WAGONER COMMUNITY HOSPITAL","1200 WEST CHEROKEE STREET",WAGONER,OK,74467,9184855514,11,402,3,-95.38,35.95,"Metropolitan Statistical Area"
370078,"OKLAHOMA STATE UNIVERSITY MEDICAL CENTER","744 WEST 9TH STREET",TULSA,OK,74127,9185991000,11,408,2,-95.91,36.12,"Metropolitan Statistical Area"
370094,"ALLIANCEHEALTH MIDWEST","2825 PARKLAWN DRIVE","MIDWEST CITY",OK,73110,4056108585,37,418,2,-97.51,35.46,"Metropolitan Statistical Area"
370091,"SAINT FRANCIS HOSPITAL, INC","6161 SOUTH YALE",TULSA,OK,74136,9184942200,67,420,4,-95.91,36.12,"Metropolitan Statistical Area"
370083,"PUSHMATAHA COUNTY TOWN OF ANTLERS HOSPITAL","510 EAST MAIN STREET",ANTLERS,OK,74523,5802983341,20,299,2,-95.61,34.23,
370113,"INTEGRIS GROVE HOSPITAL","1001 EAST 18TH STREET",GROVE,OK,74344,9187862243,9,451,4,-94.78,36.59,
370093,"O U MEDICAL CENTER","700 NE 13TH STREET","OKLAHOMA CITY",OK,73104,4052715911,8,527,1,-97.51,35.46,"Metropolitan Statistical Area"
370047,"MERCY HOSPITAL ARDMORE, INC","1011 FOURTEENTH AVENUE, NORTHWEST",ARDMORE,OK,73401,5802235400,8,394,4,-97.11,34.19,
150089,"INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL","2401 UNIVERSITY AVE",MUNCIE,IN,47303,7657473111,20,384,4,-85.39,40.19,"Metropolitan Statistical Area"
370097,"SOUTHWESTERN MEDICAL CENTER","5602 SOUTHWEST LEE BOULEVARD",LAWTON,OK,73505,5805314700,17,523,1,-98.42,34.6,"Metropolitan Statistical Area"
370138,"MEMORIAL HOSPITAL OF TEXAS COUNTY AUTHORITY","520 MEDICAL DRIVE",GUYMON,OK,73942,5803386515,11,418,3,-101.48,36.68,
370139,"PERRY MEMORIAL HOSPITAL AUTHORITY","501 FOURTEENTH STREET",PERRY,OK,73077,5803363541,15,287,3,-97.3,36.28,
370080,"SHARE MEDICAL CENTER","800 SHARE DRIVE",ALVA,OK,73717,5803272800,13,339,3,-98.66,36.8,
370056,"COMANCHE COUNTY MEMORIAL HOSPITAL","3401 WEST GORE BLVD",LAWTON,OK,73505,5803558620,27,367,2,-98.42,34.6,"Metropolitan Statistical Area"
370114,"ST JOHN MEDICAL CENTER, INC","1923 SOUTH UTICA AVENUE",TULSA,OK,74104,9187443131,27,439,1,-95.91,36.12,"Metropolitan Statistical Area"
370106,"INTEGRIS SOUTHWEST MEDICAL CENTER","4401 SOUTH WESTERN AVENUE","OKLAHOMA CITY",OK,73109,4056367000,15,382,4,-97.51,35.46,"Metropolitan Statistical Area"
370156,"PAULS VALLEY HOSPITAL AUTHORITY","100 VALLEY DRIVE","PAULS VALLEY",OK,73075,4052385501,14,463,4,-97.22,34.72,
370206,"OKLAHOMA SPINE HOSPITAL","14101 PARKWAY COMMONS DRIVE","OKLAHOMA CITY",OK,73134,4057492700,35,11,"Not Available",-97.51,35.46,"Metropolitan Statistical Area"
370173,"CLAREMORE INDIAN HOSPITAL","101 SOUTH MOORE AVE",CLAREMORE,OK,74017,9183418430,"Not Available","Not Available","Not Available",-95.61,36.31,"Metropolitan Statistical Area"
150128,"COMMUNITY HOSPITAL SOUTH","1402 E COUNTY LINE RD S",INDIANAPOLIS,IN,46227,3178877000,22,399,3,-86.14,39.77,"Metropolitan Statistical Area"
370201,"SURGICAL HOSPITAL OF OKLAHOMA, LLC","100 SOUTHEAST 59TH STREET","OKLAHOMA CITY",OK,73129,4056349300,"Not Available","Not Available","Not Available",-97.51,35.46,"Metropolitan Statistical Area"
370218,"SAINT FRANCIS HOSPITAL SOUTH, LLC","10501 EAST 91ST STREET SOUTH",TULSA,OK,74133,9183076000,49,429,3,-95.91,36.12,"Metropolitan Statistical Area"
370158,"PURCELL MUNICIPAL HOSPITAL","1500 NORTH GREEN AVENUE",PURCELL,OK,73080,4055276524,17,374,4,-97.37,35.01,"Metropolitan Statistical Area"
370216,"TULSA SPINE & SPECIALTY HOSPITAL, LLC","6901 SOUTH OLYMPIA AVENUE",TULSA,OK,74132,9183885701,10,39,"Not Available",-95.91,36.12,"Metropolitan Statistical Area"
370192,"NORTHWEST SURGICAL HOSPITAL","9204 NORTH MAY AVENUE","OKLAHOMA CITY",OK,73120,4048481918,"Not Available","Not Available","Not Available",-97.51,35.46,"Metropolitan Statistical Area"
370237,"SAINT FRANCIS HOSPITAL VINITA","735 NORTH FOREMAN STREET",VINITA,OK,74301,9182567551,"Not Available","Not Available","Not Available",-95.15,36.64,
370153,"ELKVIEW GENERAL HOSPITAL","429 WEST ELM STREET",HOBART,OK,73651,5807263324,"Not Available","Not Available",2,-99.09,35.02,
370170,"LAWTON INDIAN HOSPITAL","1515 LAWRIE TATUM ROAD",LAWTON,OK,73507,5803545000,"Not Available","Not Available",,-98.42,34.6,"Metropolitan Statistical Area"
370190,"SOUTHWESTERN REGIONAL MEDICAL CENTER, INC","10109 EAST 79TH STREET",TULSA,OK,74133,9182865000,"Not Available","Not Available",4,-95.91,36.12,"Metropolitan Statistical Area"
370202,"HILLCREST HOSPITAL SOUTH","8801 SOUTH 101ST EAST AVENUE",TULSA,OK,74133,9182944000,15,408,3,-95.91,36.12,"Metropolitan Statistical Area"
370171,"W W HASTINGS INDIAN HOSPITAL","100 S BLISS AVENUE",TAHLEQUAH,OK,74464,9184583100,"Not Available","Not Available",4,-94.97,35.91,
370180,"CHICKASAW NATION MEDICAL CENTER","1921 STONECIPHER BLVD",ADA,OK,74820,5804363980,"Not Available","Not Available",4,-96.66,34.77,
370215,"OKLAHOMA HEART HOSPITAL, LLC","4050 WEST MEMORIAL ROAD","OKLAHOMA CITY",OK,73120,4056083200,7,414,5,-97.51,35.46,"Metropolitan Statistical Area"
370199,"LAKESIDE WOMEN'S HOSPITAL, A MEMBER OF INTEGRIS HE","11200 NORTH PORTLAND AVENUE","OKLAHOMA CITY",OK,73120,4059361500,34,43,"Not Available",-97.51,35.46,"Metropolitan Statistical Area"
371310,"MERCY HOSPITAL HEALDTON, INC.","3462 HOSPITAL RD",HEALDTON,OK,73438,5802290701,15,238,"Not Available",-97.48,34.23,
370210,"OKLAHOMA SURGICAL HOSPITAL, LLC","2408 EAST 81ST STREET, SUITE 300",TULSA,OK,74137,9184775095,30,138,5,-95.91,36.12,"Metropolitan Statistical Area"
370172,"CHOCTAW NATION HEALTH SERVICES AUTHORITY","1 CHOCTAW WAY",TALIHINA,OK,74571,9185677000,"Not Available","Not Available",4,-95.04,34.75,
370203,"COMMUNITY HOSPITAL, LLC","3100 SOUTHWEST 89TH STREET","OKLAHOMA CITY",OK,73159,4056028100,23,381,5,-97.51,35.46,"Metropolitan Statistical Area"
370212,"OKLAHOMA CENTER FOR ORTHOPAEDIC & MULTI-SP","8100 SOUTH WALKER BLDG C","OKLAHOMA CITY",OK,73139,4056026500,"Not Available","Not Available",5,-97.51,35.46,"Metropolitan Statistical Area"
371307,"CIMARRON MEMORIAL HOSPITAL","100 SOUTH ELLIS","BOISE CITY",OK,73933,5805442501,"Not Available","Not Available","Not Available",-102.51,36.73,
371309,"PAWHUSKA HOSPITAL, INC","1101 EAST 15TH STREET",PAWHUSKA,OK,74056,9182873232,"Not Available","Not Available","Not Available",-96.33,36.66,"Metropolitan Statistical Area"
370235,"ST JOHN BROKEN ARROW, INC","1000 WEST BOISE CIRCLE","BROKEN ARROW",OK,74012,9189948100,22,382,5,-95.78,36.03,"Metropolitan Statistical Area"
370236,"INTEGRIS HEALTH EDMOND","4801 INTEGRIS PARKWAY",EDMOND,OK,73034,4056573000,14,383,3,-97.41,35.67,"Metropolitan Statistical Area"
371304,"MERCY HOSPITAL TISHOMINGO INC","1000 SOUTH BYRD",TISHOMINGO,OK,73460,5803712327,3,384,3,-96.67,34.23,
371301,"PRAGUE COMMUNITY HOSPITAL","1322 KLABZUBA AVENUE",PRAGUE,OK,74864,4055674922,"Not Available","Not Available","Not Available",-96.69,35.48,"Metropolitan Statistical Area"
371306,"MERCY HEALTH LOVE COUNTY","300 WANDA STREET",MARIETTA,OK,73448,5802763347,14,337,"Not Available",-97.12,33.93,
371303,"ROGER MILLS MEMORIAL HOSPITAL","501 SOUTH L L MALES AVENUE",CHEYENNE,OK,73628,5804973336,"Not Available","Not Available","Not Available",-99.67,35.61,
370228,"BAILEY MEDICAL CENTER, LLC","10502 NORTH 110TH EAST AVENUE",OWASSO,OK,74055,9183768000,22,397,5,-95.83,36.28,"Metropolitan Statistical Area"
370225,"SUMMIT MEDICAL CENTER","1800 SOUTH RENAISSANCE BOULEVARD",EDMOND,OK,73013,4053592400,91,19,"Not Available",-97.41,35.67,"Metropolitan Statistical Area"
370227,"ST JOHN OWASSO","12451 EAST 100TH STREET NORTH",OWASSO,OK,74055,9182745100,20,390,4,-95.83,36.28,"Metropolitan Statistical Area"
370234,"OKLAHOMA HEART HOSPITAL SOUTH, LLC","5200 EAST I-240 SERVICE ROAD","OKLAHOMA CITY",OK,73135,4056286000,8,414,3,-97.51,35.46,"Metropolitan Statistical Area"
371302,"MERCY HOSPITAL WATONGA, INC","500 NORTH CLARENCE NASH BOULEVARD",WATONGA,OK,73772,5806237211,12,387,"Not Available",-98.41,35.84,
371305,"JANE PHILLIPS NOWATA HOSPITAL, INC","237 SOUTH LOCUST STREET",NOWATA,OK,74048,9182733102,"Not Available","Not Available","Not Available",-95.63,36.69,
371312,"ST JOHN SAPULPA, INC","1004 EAST BRYAN",SAPULPA,OK,74066,9182278601,19,99,3,-96.09,35.99,"Metropolitan Statistical Area"
371323,"WEATHERFORD REGIONAL HOSPITAL, INC OF WEATHERFORD","3701 E MAIN",WEATHERFORD,OK,73096,5807725551,19,179,3,-98.68,35.53,
371322,"BEAVER COUNTY MEMORIAL HOSPITAL","212 EAST 8TH STREET",BEAVER,OK,73932,5806254551,"Not Available","Not Available","Not Available",-100.52,36.81,
371300,"ATOKA COUNTY MEDICAL CENTER","1200 WEST LIBERTY ROAD",ATOKA,OK,74525,5808893333,"Not Available","Not Available","Not Available",-96.13,34.38,
371325,"CORDELL MEMORIAL HOSPITAL","1220 NORTH GLENN ENGLISH STREET",CORDELL,OK,73632,5808323339,"Not Available","Not Available","Not Available",-98.98,35.3,
371329,"FAIRVIEW REGIONAL MEDICAL CENTER AUTHORITY","523 EAST STATE ROAD",FAIRVIEW,OK,73737,5802273721,"Not Available","Not Available","Not Available",-98.47,36.26,
371336,"NEWMAN MEMORIAL HOSPITAL","905 SOUTH MAIN STREET",SHATTUCK,OK,73858,5809382551,"Not Available","Not Available","Not Available",-99.87,36.27,
371328,"ARBUCKLE MEMORIAL HOSPITAL AUTHORITY","2011 WEST BROADWAY",SULPHUR,OK,73086,5806222161,"Not Available","Not Available",5,-96.97,34.5,
371317,"MERCY HOSPITAL LOGAN COUNTY, INC","200 SOUTH ACADEMY ROAD",GUTHRIE,OK,73044,4052826700,5,386,4,-97.42,35.84,"Metropolitan Statistical Area"
371316,"STROUD REGIONAL MEDICAL CENTER","2308 HIGHWAY 66 WEST",STROUD,OK,74079,9189683571,17,278,"Not Available",-96.64,35.76,"Metropolitan Statistical Area"
371333,"CREEK NATION COMMUNITY HOSPITAL","309 NORTH 14TH STREET",OKEMAH,OK,74859,9186231424,"Not Available","Not Available",3,-96.29,35.42,
371327,"OKEENE MUNICIPAL HOSPITAL","207 EAST F STREET",OKEENE,OK,73763,5808224417,21,247,"Not Available",-98.31,36.11,
370220,"ONECORE HEALTH","1044 SW 44TH, SUITE 350","OKLAHOMA CITY",OK,73109,4056313085,"Not Available","Not Available","Not Available",-97.51,35.46,"Metropolitan Statistical Area"
371334,"CARNEGIE TRI-COUNTY MUNICIPAL HOSPITAL","102 NORTH BROADWAY",CARNEGIE,OK,73015,5806541050,16,154,"Not Available",-98.59,35.1,
371337,"EASTERN OKLAHOMA MEDICAL CENTER","105 WALL STREET",POTEAU,OK,74953,9186478161,"Not Available","Not Available","Not Available",-94.63,35.04,"Metropolitan Statistical Area"
371335,"HASKELL COUNTY COMMUNITY HOSPITAL","401 NORTHWEST H STREET",STIGLER,OK,74462,9189674682,8,30,2,-95.12,35.25,
371318,"FAIRFAX COMMUNITY HOSPITAL","40 HOSPITAL ROAD",FAIRFAX,OK,74637,9186423291,2,77,"Not Available",-96.7,36.57,"Metropolitan Statistical Area"
371314,"THE PHYSICIANS' HOSPITAL IN ANADARKO","1002 EAST CENTRAL BOULEVARD",ANADARKO,OK,73005,4052478236,8,120,"Not Available",-98.24,35.06,
371320,"CLEVELAND AREA HOSPITAL","1401 WEST PAWNEE",CLEVELAND,OK,74020,9183582501,22,35,"Not Available",-96.46,36.29,"Metropolitan Statistical Area"
371326,"ALLIANCEHEALTH MADILL","901 S 5TH AVE",MADILL,OK,73446,5807953384,12,434,3,-96.77,34.09,
371324,"HARPER COUNTY COMMUNITY HOSPITAL","1003 US HIGHWAY 64 NORTH",BUFFALO,OK,73834,5807352555,27,77,"Not Available",-99.62,36.83,
371319,"MARY HURLEY HOSPITAL","6 NORTH COVINGTON",COALGATE,OK,74538,5809272327,24,260,3,-96.21,34.53,
371321,"HOLDENVILLE GENERAL HOSPITAL","100 MCDOUGAL DRIVE",HOLDENVILLE,OK,74848,4053794200,12,167,3,-96.39,35.08,
371330,"MANGUM REGIONAL MEDICAL CENTER","1 WICKERSHAM DRIVE",MANGUM,OK,73554,5807823353,20,41,"Not Available",-99.5,34.87,
380022,"SAMARITAN ALBANY GENERAL HOSPITAL","1046 6TH AVENUE SW",ALBANY,OR,97321,5418124000,12,398,3,-123.13,44.62,"Metropolitan Statistical Area"
380004,"PROVIDENCE ST VINCENT MEDICAL CENTER","9205 SW BARNES ROAD",PORTLAND,OR,97225,5032162213,36,420,5,-122.77,45.49,"Metropolitan Statistical Area"
380061,"PROVIDENCE PORTLAND MEDICAL CENTER","4805 NE GLISAN STREET",PORTLAND,OR,97213,5032151111,36,418,4,-122.6,45.53,"Metropolitan Statistical Area"
371338,"HARMON MEMORIAL HOSPITAL","400 EAST CHESTNUT STREET",HOLLIS,OK,73550,5806883363,21,99,"Not Available",-99.91,34.68,
380007,"LEGACY EMANUEL MEDICAL CENTER","2801 N GANTENBEIN AVENUE",PORTLAND,OR,97227,5034132200,33,407,2,-122.67,45.54,"Metropolitan Statistical Area"
380029,"LEGACY SILVERTON MEDICAL CENTER","342 FAIRVIEW STREET",SILVERTON,OR,97381,5038731500,27,403,4,-122.71,44.95,"Metropolitan Statistical Area"
380033,"SACRED HEART UNIVERSITY DISTRICT","1255 HILYARD STREET",EUGENE,OR,97401,5416867300,53,561,2,-123.08,44.06,"Metropolitan Statistical Area"
380020,"MCKENZIE-WILLAMETTE MEDICAL CENTER","1460 G STREET",SPRINGFIELD,OR,97477,5417264400,22,417,3,-123.0,44.05,"Metropolitan Statistical Area"
380047,"ST CHARLES BEND","2500 NE NEFF ROAD",BEND,OR,97701,5413824321,49,467,4,-121.25,44.07,"Metropolitan Statistical Area"
380040,"ST CHARLES REDMOND","1253 N CANAL BLVD",REDMOND,OR,97756,5415488131,31,454,4,-121.22,44.26,"Metropolitan Statistical Area"
380025,"LEGACY MOUNT HOOD MEDICAL CENTER","24800 SE STARK STREET",GRESHAM,OR,97030,5036741122,39,408,3,-122.43,45.5,"Metropolitan Statistical Area"
380014,"GOOD SAMARITAN REGIONAL MEDICAL CENTER","3600 NW SAMARITAN DRIVE",CORVALLIS,OR,97330,5417685111,33,401,3,-123.27,44.63,"Metropolitan Statistical Area"
380005,"ASANTE ASHLAND COMMUNITY HOSPITAL","280 MAPLE STREET",ASHLAND,OR,97520,5412014017,17,418,5,-122.53,42.15,"Metropolitan Statistical Area"
380050,"SKY LAKES MEDICAL CENTER","2865 DAGGETT AVENUE","KLAMATH FALLS",OR,97601,5412746150,74,49,3,-122.07,42.31,
380002,"ASANTE THREE RIVERS MEDICAL CENTER","500 SW RAMSEY AVENUE","GRANTS PASS",OR,97527,5414727000,33,377,5,-123.39,42.37,"Metropolitan Statistical Area"
380018,"ASANTE ROGUE REGIONAL MEDICAL CENTER","2825 E BARNETT ROAD",MEDFORD,OR,97504,5417897000,11,404,5,-122.79,42.33,"Metropolitan Statistical Area"
381304,"SOUTHERN COOS HOSPITAL & HEALTH CENTER","900 11TH STREET SE",BANDON,OR,97411,5413472426,"Not Available","Not Available","Not Available",-124.36,43.05,
160089,"OTTUMWA REGIONAL HEALTH CENTER","1001 E PENNSYLVANIA",OTTUMWA,IA,52501,6416827511,18,597,3,-92.41,41.01,
380017,"LEGACY GOOD SAMARITAN MEDICAL CENTER","1015 NW 22ND AVENUE, W121",PORTLAND,OR,97210,5034137682,25,405,4,-122.73,45.55,"Metropolitan Statistical Area"
373300,"J D MCCARTY CENTER FOR CHILDREN","2002  EAST ROBINSON",NORMAN,OK,73071,4053072800,"Not Available","Not Available",,-97.34,35.22,"Metropolitan Statistical Area"
380021,"TUALITY COMMUNITY HOSPITAL","335 SE 8TH AVENUE",HILLSBORO,OR,97123,5036811111,23,289,4,-122.96,45.44,"Metropolitan Statistical Area"
380037,"PROVIDENCE NEWBERG MEDICAL CENTER","1001 PROVIDENCE DRIVE",NEWBERG,OR,97132,5035371555,14,420,4,-122.98,45.32,"Metropolitan Statistical Area"
380038,"PROVIDENCE WILLAMETTE FALLS MEDICAL CENTER","1500 DIVISION STREET","OREGON CITY",OR,97045,5036576915,24,420,4,-122.52,45.32,"Metropolitan Statistical Area"
380027,"MERCY MEDICAL CENTER","2700 NW STEWART PARKWAY",ROSEBURG,OR,97471,5416730611,33,404,3,-123.48,43.24,
380009,"OHSU HOSPITAL AND CLINICS","3181 SW SAM JACKSON PARK ROAD",PORTLAND,OR,97239,5034944036,56,375,4,-122.69,45.48,"Metropolitan Statistical Area"
