provider_id,hospital_name,address,city,state,zip_code,phone_number,score,sample,hospital_overall_rating,lng,lat,msa
251308,"PONTOTOC HEALTH SERVICE CAH","176 SOUTH MAIN STREET",PONTOTOC,MS,38863,6624895510,32,467,4,-89.00425,34.236312,
251323,"SCOTT REGIONAL HOSPITAL CAH","317 HIGHWAY 13 SOUTH",MORTON,MS,39117,6017326301,20,376,4,-89.66509,32.313881,
251322,"LAIRD HOSPITAL INC","25117 HIGHWAY 15",UNION,MS,39365,6017748214,"Not Available","Not Available",3,-89.13047,32.588341,
251320,"CLAIBORNE COUNTY HOSPITAL","123 MCCOMB AVENUE","PORT GIBSON",MS,39150,6014375141,"Not Available","Not Available",,-90.97911,31.970308,
251306,"PERRY COUNTY GENERAL HOSP","206 BAY ST",RICHTON,MS,39476,6017886316,"Not Available","Not Available","Not Available",-88.85881,31.355717,"Metropolitan Statistical Area"
251305,"LAWRENCE COUNTY HOSPITAL CAH","1065 EAST BROAD ST",MONTICELLO,MS,39654,6015874051,"Not Available","Not Available","Not Available",-90.1213,31.544331,
251329,"GREENE COUNTY HOSPITAL CAH","1017 JACKSON STREET",LEAKESVILLE,MS,39451,6013944135,"Not Available","Not Available","Not Available",-88.60093,31.162188,
251313,"BAPTIST MEDICAL CENTER YAZOO","823 GRAND AVENUE","YAZOO CITY",MS,39194,6627462261,"Not Available","Not Available",3,-90.4497,32.855811,"Metropolitan Statistical Area"
50309,"SUTTER ROSEVILLE MEDICAL CENTER","ONE MEDICAL PLAZA",ROSEVILLE,CA,95661,9167811000,36,408,4,-121.2531,38.731976,"Metropolitan Statistical Area"
251337,"TIPPAH COUNTY HOSPITAL","1005 CITY AVE NORTH",RIPLEY,MS,38663,6628379221,7,889,,-88.92629,34.739023,
251325,"COVINGTON COUNTY HOSPITAL CAH","701 SOUTH HOLLY AVENUE",COLLINS,MS,39428,6017656711,26,296,2,-89.56525,31.651487,
251333,"PEARL RIVER COUNTY HOSPITAL","305 WEST MOODY STREET",POPLARVILLE,MS,39470,6017954543,"Not Available","Not Available","Not Available",-89.56435,30.810936,
251324,"WALTHALL COUNTY GENERAL HOSPITAL CAH","100 HOSPITAL DRIVE",TYLERTOWN,MS,39667,6018762122,"Not Available","Not Available","Not Available",-90.12856,31.131018,
251316,"H C WATKINS MEMORIAL HOSPITAL INC","605 SOUTH ARCHUSA AVENUE",QUITMAN,MS,39355,6017766925,"Not Available","Not Available","Not Available",-88.67069,32.057969,
251319,"HOLMES COUNTY HOSPITAL AND CLINICS","239 BOWLING GREEN ROAD",LEXINGTON,MS,39095,6628341321,49,96,2,-90.08221,33.114291,
251330,"FRANKLIN COUNTY MEMORIAL HOSPITAL","40 UNION CHURCH RD",MEADVILLE,MS,39653,6013845801,20,156,"Not Available",-90.89208,31.461337,
251314,"QUITMAN COUNTY HOSPITAL CAH","340 GETWELL DRIVE",MARKS,MS,38646,6623268031,"Not Available","Not Available","Not Available",-90.27443,34.261893,
251315,"BAPTIST MEDICAL CENTER-LEAKE","1100 HIGHWAY 16 EAST",CARTHAGE,MS,39051,6012671422,"Not Available","Not Available",3,-89.50644,32.785139,
251317,"SIMPSON GENERAL HOSPITAL CAH","1842 SIMPSON HIGHWAY 149",MENDENHALL,MS,39114,6018472221,22,81,2,-89.84256,31.948527,"Metropolitan Statistical Area"
251318,"NORTH SUNFLOWER MEDICAL CENTER CAH","840 NORTH OAK AVENUE",RULEVILLE,MS,38771,6627562711,"Not Available","Not Available","Not Available",-90.53427,33.732774,
251304,"TALLAHATCHIE CRITICAL ACCESS HOSPITAL","201 SOUTH MARKET ST / PO BOX 230",CHARLESTON,MS,38921,6626475535,25,2568,"Not Available",-90.12046,33.974998,
251327,"COPIAH COUNTY MEDICAL CENTER","21790 HIGHWAY 28",HAZLEHURST,MS,39083,6015747000,25,185,2,-90.42995,31.841281,"Metropolitan Statistical Area"
251312,"TYLER HOLMES MEMORIAL HOSPITAL CAH","409 TYLER HOLMES DRIVE",WINONA,MS,38967,6622834114,"Not Available","Not Available","Not Available",-89.73155,33.481491,
251326,"JEFFERSON DAVIS COMMUNITY HOSPITAL CAH","1102 ROSE STREET",PRENTISS,MS,39474,6017924276,"Not Available","Not Available","Not Available",-89.86086,31.605946,
251331,BMH-CALHOUN,"140 BURKE-CALHOUN CITY ROAD","CALHOUN CITY",MS,38916,6626286611,20,310,3,-89.32561,33.839389,
251335,"JOHN C STENNIS MEMORIAL HOSPITAL","14365 HIGHWAY 16 WEST","DE KALB",MS,39328,7694861000,"Not Available","Not Available","Not Available",-88.69959,32.744445,
260004,"COOPER COUNTY MEMORIAL HOSPITAL","17651 B HWY",BOONVILLE,MO,65233,6608827461,16,430,3,-92.73932,38.935305,
251336,"BAPTIST MEDICAL CENTER - ATTALA","220 HWY 12 WEST",KOSCIUSKO,MS,39090,6622894311,12,350,3,-89.56318,33.038079,
251334,"CHOCTAW REGIONAL MEDICAL CENTER","8613 MS HWY 12",ACKERMAN,MS,39735,6622854400,"Not Available","Not Available","Not Available",-89.17616,33.371974,
260040,"COX MEDICAL CENTERS","3801 SOUTH NATIONAL AVENUE",SPRINGFIELD,MO,65807,4172696000,31,411,3,-93.31297,37.168435,"Metropolitan Statistical Area"
260027,"RESEARCH MEDICAL CENTER","2316 E MEYER BLVD","KANSAS CITY",MO,64132,8162764000,4,543,2,-94.551,38.991406,"Metropolitan Statistical Area"
260011,"SSM HEALTH ST. MARY'S HOSPITAL - JEFFERSON CITY","2505 MISSION DRIVE","JEFFERSON CITY",MO,65109,5736813000,31,408,4,-92.25329,38.568287,"Metropolitan Statistical Area"
260025,"HANNIBAL REGIONAL HOSPITAL","6000 HOSPITAL DR",HANNIBAL,MO,63401,5732481300,14,344,2,-91.40084,39.695798,
260048,"TRUMAN MEDICAL CENTER HOSPITAL HILL","2301 HOLMES STREET","KANSAS CITY",MO,64108,8164041000,55,377,1,-94.58296,39.084554,"Metropolitan Statistical Area"
260023,"MERCY HOSPITAL JEFFERSON","1400 HIGHWAY 61 SOUTH","CRYSTAL CITY",MO,63019,6369331000,16,393,2,-90.38215,38.226997,"Metropolitan Statistical Area"
260034,"BATES COUNTY MEMORIAL HOSPITAL","615 W NURSERY ST",BUTLER,MO,64730,6602007000,10,443,3,-94.32317,38.259528,"Metropolitan Statistical Area"
260068,"BOONE HOSPITAL CENTER","1600 E BROADWAY",COLUMBIA,MO,65201,5738158000,67,444,5,-92.29003,38.926838,"Metropolitan Statistical Area"
260047,"CAPITAL REGION MEDICAL CENTER","1125 MADISON ST","JEFFERSON CITY",MO,65102,5736325000,16,403,4,-92.249342,38.530921,"Metropolitan Statistical Area"
260009,"BOTHWELL REGIONAL HEALTH CENTER","601 E 14TH ST",SEDALIA,MO,65302,6608268833,16,467,3,-93.281672,38.724577,
260015,"TWIN RIVERS REGIONAL MEDICAL CENTER","1301 FIRST ST",KENNETT,MO,63857,5738884522,19,429,3,-90.04866,36.237128,
260022,"NORTHEAST REGIONAL MEDICAL CENTER","315 S OSTEOPATHY",KIRKSVILLE,MO,63501,6607851000,16,433,3,-92.58341,40.183335,
260006,"MOSAIC LIFE CARE AT ST JOSEPH","5325 FARAON STREET","SAINT JOSEPH",MO,64506,8162716000,15,365,5,-94.80941,39.787394,"Metropolitan Statistical Area"
260001,"MERCY HOSPITAL JOPLIN","100 MERCY WAY",JOPLIN,MO,64804,4177812727,18,395,3,-94.51124,37.047161,"Metropolitan Statistical Area"
260061,"NEVADA REGIONAL MEDICAL CENTER","800 S ASH ST",NEVADA,MO,64772,4176673355,15,430,4,-94.35075,37.838563,
260024,"TEXAS COUNTY MEMORIAL HOSPITAL","1333 SAM HOUSTON BOULEVARD",HOUSTON,MO,65483,4179673311,22,431,3,-91.95471,37.316088,
260005,"SSM HEALTH ST JOSEPH HOSPITAL-ST CHARLES","300 1ST CAPITOL DR","SAINT CHARLES",MO,63301,6369475000,32,404,2,-90.50687,38.808583,
260057,"CAMERON REGIONAL MEDICAL CENTER","1600 E EVERGREEN",CAMERON,MO,64429,8166322101,23,536,2,-94.23378,39.743859,"Metropolitan Statistical Area"
260017,"PHELPS COUNTY REGIONAL MEDICAL CENTER","1000 W 10TH ST",ROLLA,MO,65401,5734588899,28,383,3,-91.77105,37.94384,
260096,"NORTH KANSAS CITY HOSPITAL","2800 CLAY EDWARDS DRIVE","NORTH KANSAS CITY",MO,64116,8166912000,23,622,3,-94.57314,39.14912,"Metropolitan Statistical Area"
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","946 EAST REED",HAYTI,MO,63851,5733591372,34,583,1,-89.74861,36.235881,
260080,"SOUTHEAST HEALTH CENTER OF RIPLEY COUNTY","109 PLUM ST",DONIPHAN,MO,63935,5739962141,17,407,3,-90.8615,36.624115,
260091,"SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS","6420 CLAYTON RD","RICHMOND HEIGHTS",MO,63117,3147688000,46,405,3,-90.32636,38.628402,
260064,"SSM HEALTH ST. MARY'S HOSPITAL-AUDRAIN","620 E MONROE",MEXICO,MO,65265,5735825000,25,405,4,-91.88404,39.179316,
260059,"MERCY HOSPITAL LEBANON","100 HOSPITAL DRIVE",LEBANON,MO,65536,4175336100,20,395,3,-92.64733,37.678528,
260095,"CENTERPOINT MEDICAL CENTER","19600 EAST 39TH STREET",INDEPENDENCE,MO,64057,8166987000,9,485,1,-94.35087,39.069165,"Metropolitan Statistical Area"
50488,"EDEN MEDICAL CENTER","20103 LAKE CHABOT ROAD","CASTRO VALLEY",CA,94546,5105371234,50,407,3,-122.07934,37.702063,"Metropolitan Statistical Area"
260081,"SSM HEALTH ST CLARE HOSPITAL - FENTON","1015 BOWLES",FENTON,MO,63026,6364962000,36,407,3,-90.46088,38.502854,"Metropolitan Statistical Area"
260094,"COX MEDICAL CENTER BRANSON","525 BRANSON LANDING BLVD, PO BOX 650",BRANSON,MO,65615,4173357000,26,143,3,-93.235798,36.660981,
280129,"NEBRASKA ORTHOPAEDIC HOSPITAL","2808 SOUTH 143RD PLZ",OMAHA,NE,68144,4026091600,16,400,"Not Available",-96.11505,41.235248,"Metropolitan Statistical Area"
260077,"ST ANTHONY'S MEDICAL CENTER","10010 KENNERLY ROAD","SAINT LOUIS",MO,63128,3145251000,14,417,2,-90.37113,38.500734,
260050,"SSM HEALTH ST FRANCIS HOSPITAL - MARYVILLE","2016 SOUTH MAIN ST",MARYVILLE,MO,64468,6605622600,17,408,4,-94.87498,40.341716,
260065,"MERCY HOSPITAL SPRINGFIELD","1235 E CHEROKEE",SPRINGFIELD,MO,65804,4178202000,28,395,4,-93.2519,37.161299,"Metropolitan Statistical Area"
260062,"SAINT LUKES NORTH HOSPITAL","5830 N W BARRY ROAD","KANSAS CITY",MO,64154,8168916000,20,421,4,-94.63353,39.261679,"Metropolitan Statistical Area"
260104,"SSM HEALTH DEPAUL HOSPITAL ST LOUIS","12303 DEPAUL DRIVE",BRIDGETON,MO,63044,3143446000,64,407,2,-90.42335,38.757318,
260085,"ST JOSEPH MEDICAL CENTER","1000 CARONDELET DR","KANSAS CITY",MO,64114,8169424000,20,458,4,-94.59641,38.966056,"Metropolitan Statistical Area"
260119,"POPLAR BLUFF REGIONAL MEDICAL CENTER","3100 OAK GROVE ROAD","POPLAR BLUFF",MO,63901,5737857721,23,431,1,-90.41689,36.759357,
260110,SOUTHEASTHEALTH,"1701 LACEY ST","CAPE GIRARDEAU",MO,63701,5733344822,16,855,2,-89.5659,37.32564,"Metropolitan Statistical Area"
260137,"FREEMAN HEALTH SYSTEM - FREEMAN WEST","1102 WEST 32ND STREET",JOPLIN,MO,64804,4173471111,13,385,2,-94.51124,37.047161,"Metropolitan Statistical Area"
260162,"BARNES-JEWISH WEST COUNTY HOSPITAL","12634 OLIVE BOULEVARD","CREVE COEUR",MO,63141,3149968000,64,426,5,-90.45363,38.662302,
260074,"MOBERLY REGIONAL MEDICAL CENTER","1515 UNION AVE",MOBERLY,MO,65270,6602638400,8,433,4,-92.4344,39.420353,
260195,"CITIZENS MEMORIAL HOSPITAL","1500 N OAKLAND",BOLIVAR,MO,65613,4173266000,27,1188,,-93.40072,37.616822,"Metropolitan Statistical Area"
260097,"WESTERN MISSOURI MEDICAL CENTER","403 BURKARTH ROAD",WARRENSBURG,MO,64093,6607472500,28,338,3,-93.73519,38.772117,
260227,"BLACK RIVER COMMUNITY MEDICAL CENTER","217 PHYSICIANS PARK DRIVE","POPLAR BLUFF",MO,63901,5736866001,22,499,3,-90.41689,36.759357,
260160,"SOUTHEASTHEALTH CENTER OF STODDARD COUNTY","1200 N ONE MILE RD",DEXTER,MO,63841,5736245566,25,390,2,-89.97428,36.784453,
260052,"MERCY HOSPITAL WASHINGTON","901 EAST 5TH STREET",WASHINGTON,MO,63090,6362398000,9,394,5,-91.02348,38.535499,"Metropolitan Statistical Area"
50547,"SONOMA DEVELOPMENTAL CENTER","15000 ARNOLD DRIVE   /  P O BOX 1493",ELDRIDGE,CA,95431,7079386000,"Not Available","Not Available",,-122.51753,38.347913,"Metropolitan Statistical Area"
260163,"PARKLAND HEALTH CENTER","1101 W LIBERTY",FARMINGTON,MO,63640,5734316005,34,479,4,-90.41404,37.779206,
260102,"TRUMAN MEDICAL CENTER LAKEWOOD","7900 LEE'S SUMMIT RD","KANSAS CITY",MO,64139,8164047000,87,51,3,-94.40868,38.959277,"Metropolitan Statistical Area"
260113,"MISSOURI DELTA MEDICAL CENTER","1008 NORTH MAIN ST",SIKESTON,MO,63801,5734711600,27,468,4,-89.58355,36.891163,
261308,"WASHINGTON COUNTY MEMORIAL HOSPITAL","300 HEALTH WAY",POTOSI,MO,63664,5734385451,23,498,2,-90.86797,37.91496,
260180,"CHRISTIAN HOSPITAL NORTHEAST-NORTHWEST","11133 DUNN ROAD","SAINT LOUIS",MO,63136,3146535000,32,459,2,-90.26154,38.73835,
50567,"MISSION HOSPITAL REGIONAL MED CENTER","27700 MEDICAL CENTER RD","MISSION VIEJO",CA,92691,9493641400,37,397,5,-117.66681,33.611272,"Metropolitan Statistical Area"
261314,"HERMANN AREA DISTRICT HOSPITAL","509 W 18TH ST",HERMANN,MO,65041,5734862191,"Not Available","Not Available","Not Available",-91.47293,38.659798,
260138,"ST LUKES HOSPITAL OF KANSAS CITY","4401 WORNALL ROAD","KANSAS CITY",MO,64111,8169322000,26,468,5,-94.59439,39.056505,"Metropolitan Statistical Area"
260175,"GOLDEN VALLEY MEMORIAL HOSPITAL","1600 N 2ND ST",CLINTON,MO,64735,6608855511,17,466,4,-93.76042,38.364214,
260186,"LAKE REGIONAL HEALTH SYSTEM","54 HOSPITAL DRIVE","OSAGE BEACH",MO,65065,5733488000,12,744,3,-92.66935,38.130807,
260190,"LEE'S SUMMIT MEDICAL CENTER","2100 SE BLUE PARKWAY","LEES SUMMIT",MO,64063,8162825000,5,506,3,-94.36397,38.913857,"Metropolitan Statistical Area"
260193,"ST MARY'S MEDICAL CENTER","201 NW R D MIZE RD","BLUE SPRINGS",MO,64014,8162285900,12,403,4,-94.25767,39.017559,"Metropolitan Statistical Area"
260200,"SSM HEALTH SAINT JOSEPH HOSPITAL-LAKE SAINT LOUIS","100 MEDICAL PLAZA","LAKE SAINT LOUIS",MO,63367,6366255200,30,407,3,-90.78525,38.796601,
260177,"LIBERTY HOSPITAL","2525 GLENN HENDREN DR",LIBERTY,MO,64069,8167817200,19,743,3,-94.408998,39.282869,"Metropolitan Statistical Area"
261307,"PERSHING MEMORIAL HOSPITAL","130 EAST LOCKLING",BROOKFIELD,MO,64628,6602582222,"Not Available","Not Available","Not Available",-93.04973,39.792042,
260176,"DES PERES HOSPITAL","2345 DOUGHERTY FERRY ROAD","SAINT LOUIS",MO,63122,3149669100,16,362,2,-90.40966,38.582702,
260191,"BARNES-JEWISH ST PETERS HOSPITAL","10 HOSPITAL DR","SAINT PETERS",MO,63376,6369169000,50,480,2,-90.62045,38.778579,
260179,"ST LUKES HOSPITAL","232 S WOODS MILL RD",CHESTERFIELD,MO,63017,3144341500,31,720,5,-90.53918,38.647023,
260078,"OZARKS MEDICAL CENTER","1100 KENTUCKY AVE","WEST PLAINS",MO,65775,4172569111,19,932,2,-91.87408,36.719145,
261315,"PARKLAND HEALTH CENTER - BONNE TERRE","7245 RAIDER ROAD","BONNE TERRE",MO,63628,5733581400,"Not Available","Not Available","Not Available",-90.5614,37.929597,
261302,"MADISON MEDICAL CENTER","611 W MAIN ST",FREDERICKTOWN,MO,63645,5737813341,"Not Available","Not Available","Not Available",-90.30599,37.54834,
261309,"WRIGHT MEMORIAL HOSPITAL","191 IOWA BOULEVARD",TRENTON,MO,64683,6603595621,20,255,3,-93.61143,40.07823,
261311,"PERRY COUNTY MEMORIAL HOSPITAL","434 NORTH WEST STREET",PERRYVILLE,MO,63775,5735472530,13,439,4,-89.87601,37.716811,
270017,"ST JAMES HEALTHCARE","400 S CLARK ST",BUTTE,MT,59701,4067232500,14,384,3,-112.51279,45.996957,
260216,"SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL","100 N E SAINT LUKE'S BOULEVARD","LEES SUMMIT",MO,64086,8163475000,37,406,4,-94.32392,38.92811,"Metropolitan Statistical Area"
261317,"MERCY HOSPITAL CASSVILLE","94 MAIN STREET",CASSVILLE,MO,65625,4178476065,"Not Available","Not Available","Not Available",-93.85105,36.681589,
263303,"RANKEN JORDAN A PEDIATRIC REHAB","11365 DORSETT ROAD","MARYLAND HEIGHTS",MO,63043,3148726400,"Not Available","Not Available",,-90.44451,38.725331,
260219,"PROGRESS WEST HOSPITAL","2 PROGRESS POINT PKWY","O FALLON",MO,63368,6363441000,30,480,3,-90.729628,38.751294,
261301,"ELLETT MEMORIAL HOSPITAL","610 N OHIO AVE","APPLETON CITY",MO,64724,6604762111,"Not Available","Not Available","Not Available",-94.02233,38.171591,
261322,"EXCELSIOR SPRINGS HOSPITAL","1700 RAINBOW BOULEVARD","EXCELSIOR SPRINGS",MO,64024,8166306081,"Not Available","Not Available","Not Available",-94.22601,39.340332,"Metropolitan Statistical Area"
261329,"COX MONETT HOSPITAL","801 NORTH LINCOLN AVENUE",MONETT,MO,65708,4173541400,"Not Available","Not Available",4,-93.91488,36.91816,
263304,"SHRINERS HOSPITALS FOR CHILDREN","4400 CLAYTON AVE","SAINT LOUIS",MO,63110,3144323600,"Not Available","Not Available",,-90.26182,38.622601,
261321,"HEDRICK MEDICAL CENTER","2799 NORTH WASHINGTON STREET",CHILLICOTHE,MO,64601,6606461480,"Not Available","Not Available",4,-93.54803,39.790132,
50684,"MENIFEE VALLEY MEDICAL CENTER","28400 MCCALL B0ULEVARD","SUN CITY",CA,92585,9516798888,50,401,,-117.17432,33.742936,"Metropolitan Statistical Area"
263302,"CHILDRENS MERCY HOSPITAL","2401 GILLHAM ROAD","KANSAS CITY",MO,64108,8162343000,"Not Available","Not Available","Not Available",-94.58296,39.084554,"Metropolitan Statistical Area"
261312,"HARRISON COUNTY COMMUNITY HOSPITAL","2600 MILLER STREET",BETHANY,MO,64424,6604250284,"Not Available","Not Available","Not Available",-94.0304,40.266201,
260209,"FULTON MEDICAL CENTER LLC","10 SOUTH HOSPITAL DRIVE",FULTON,MO,65251,5736423376,21,429,3,-91.95808,38.852436,"Metropolitan Statistical Area"
261338,"MERCY HOSPITAL CARTHAGE","3125 DR RUSSELL SMITH WAY",CARTHAGE,MO,64836,4173588121,"Not Available","Not Available",4,-94.31164,37.168985,"Metropolitan Statistical Area"
261330,"STE GENEVIEVE COUNTY MEMORIAL HOSPITAL","800 STE GENEVIEVE DRIVE, PO BOX 468","SAINTE GENEVIEVE",MO,63670,5738832751,19,183,3,-90.15155,37.91259,
261319,"MERCY HOSPITAL LINCOLN","1000 EAST CHERRY STREET",TROY,MO,63379,6365288551,"Not Available","Not Available",3,-90.98649,38.991916,"Metropolitan Statistical Area"
261327,"RAY COUNTY MEMORIAL HOSPITAL","904 WOLLARD BOULEVARD",RICHMOND,MO,64085,8164705432,23,57,3,-93.96947,39.311978,"Metropolitan Statistical Area"
261325,"BARTON COUNTY MEMORIAL HOSPITAL","29 NW 1ST LANE",LAMAR,MO,64759,4176826081,"Not Available","Not Available",4,-94.2761,37.507321,
261333,"PIKE COUNTY MEMORIAL HOSPITAL","2305 WEST GEORGIA STREET",LOUISIANA,MO,63353,5737545531,18,434,4,-91.07518,39.449012,
261334,"I-70 COMMUNITY HOSPITAL","105 HOSPITAL DRIVE, BUILDING B","SWEET SPRINGS",MO,65351,6603354700,"Not Available","Not Available","Not Available",-93.40798,38.982222,
440072,"TENNOVA HEALTHCARE-DYERSBURG REGIONAL","400 TICKLE ST",DYERSBURG,TN,38024,7312852410,20,420,1,-89.38613,36.038042,
261306,"SULLIVAN COUNTY MEMORIAL HOSPITAL","630 WEST THIRD STREET",MILAN,MO,63556,6602654212,"Not Available","Not Available","Not Available",-93.12043,40.184189,
261332,"CARROLL COUNTY MEMORIAL HOSPITAL","1502 NORTH JEFFERSON",CARROLLTON,MO,64633,6605421695,"Not Available","Not Available","Not Available",-93.48123,39.355424,
50717,"LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR","7601 EAST IMPERIAL HIGHWAY",DOWNEY,CA,90242,5624017022,"Not Available","Not Available",,-118.14291,33.92018,"Metropolitan Statistical Area"
261303,"COMMUNITY HOSPITAL ASSOCIATION","26136 US HIGHWAY 59, PO BOX 107",FAIRFAX,MO,64446,6606862111,"Not Available","Not Available","Not Available",-95.41748,40.321432,
261328,"NORTHWEST MEDICAL CENTER","705 N COLLEGE STREET",ALBANY,MO,64402,6607263941,7,72,3,-94.33216,40.247423,
261331,"FREEMAN NEOSHO HOSPITAL","113 WEST HICKORY STREET",NEOSHO,MO,64850,4174511234,"Not Available","Not Available","Not Available",-94.39016,36.86429,"Metropolitan Statistical Area"
261313,"MACON COUNTY SAMARITAN MEMORIAL HOSPITAL","1205 NORTH MISSOURI ST",MACON,MO,63552,6603858700,"Not Available","Not Available","Not Available",-92.46878,39.747736,
261337,"MISSOURI BAPTIST SULLIVAN HOSPITAL","751 SAPPINGTON BRIDGE RD",SULLIVAN,MO,63080,5734684186,19,478,3,-91.14089,38.200244,
261323,"CEDAR COUNTY MEMORIAL HOSPITAL","1401 SOUTH PARK STREET","EL DORADO SPRINGS",MO,64744,4178762511,25,387,3,-94.00271,37.853003,
261305,"PUTNAM COUNTY MEMORIAL HOSPITAL","1926 OAK STREET,  PO BOX 389",UNIONVILLE,MO,63565,6609472411,"Not Available","Not Available","Not Available",-92.97298,40.472841,
261310,"SCOTLAND COUNTY  HOSPITAL","450 E SIGLER AVENUE",MEMPHIS,MO,63555,6604658511,16,248,2,-92.18031,40.469438,
261316,"MERCY HOSPITAL AURORA","500 PORTER AVENUE",AURORA,MO,65605,4176782122,"Not Available","Not Available",4,-93.71063,36.918018,
261320,"LAFAYETTE REGIONAL HEALTH CENTER","1500 STATE STREET",LEXINGTON,MO,64067,6602592203,5,439,3,-93.86963,39.176165,"Metropolitan Statistical Area"
261324,"CASS REGIONAL MEDICAL CENTER","2800 E ROCK HAVEN ROAD",HARRISONVILLE,MO,64701,8163805888,11,380,3,-94.34126,38.641509,"Metropolitan Statistical Area"
270004,"BILLINGS CLINIC HOSPITAL","2800 10TH AVE N",BILLINGS,MT,59101,4066574000,35,441,4,-108.48754,45.737525,"Metropolitan Statistical Area"
260210,"ST ALEXIUS HOSPITAL","3933 S BROADWAY","SAINT LOUIS",MO,63118,3148657000,45,1228,2,-90.2278,38.594901,
271309,"PRAIRIE COMMUNITY HOSPITAL","312 S ADAMS",TERRY,MT,59349,4066355511,10,252,"Not Available",-105.46339,46.897901,
271316,"FRANCES MAHON DEACONESS HOSPITAL","621 3RD ST S",GLASGOW,MT,59230,4062283500,27,114,4,-106.69558,48.15381,
270086,"GREAT FALLS CLINIC HOSPITAL","3010 15TH AVENUE SOUTH","GREAT FALLS",MT,59405,4062168000,18,349,3,-111.26909,47.476152,"Metropolitan Statistical Area"
271310,"GARFIELD COUNTY HEALTH CENTER","332 LEAVITT AVE",JORDAN,MT,59337,4065572500,0,28,"Not Available",-106.95207,47.349999,
271300,"POPLAR COMMUNITY HOSPITAL","211 H ST E",POPLAR,MT,59255,4067686100,"Not Available","Not Available","Not Available",-105.16175,48.136011,
270087,"THE HEALTHCENTER","320 SUNNYVIEW LANE",KALISPELL,MT,59901,4067564720,"Not Available","Not Available",,-114.32202,48.201414,
271306,"MOUNTAINVIEW MEDICAL CENTER","16 W MAIN ST","WHITE SULPHUR SPRING",MT,59645,4065473321,"Not Available","Not Available","Not Available",-111.01063,46.615309,
270032,"NORTHERN MONTANA HOSPITAL","30 13TH ST",HAVRE,MT,59501,4062652211,40,359,3,-109.78365,48.584562,
271307,"BENEFIS TETON MEDICAL CENTER","915 4TH ST NW",CHOTEAU,MT,59422,4064665763,"Not Available","Not Available","Not Available",-112.35083,47.840047,
271311,"BIG SANDY MEDICAL CENTER","166 MONTANA AVE E","BIG SANDY",MT,59520,4063782188,"Not Available","Not Available","Not Available",-110.06828,48.141017,
271312,"PHILLIPS COUNTY MEDICAL CENTER","311 S 8TH AVE E",MALTA,MT,59538,4066541100,"Not Available","Not Available","Not Available",-107.80711,48.235694,
270049,"ST VINCENT HEALTHCARE","1233 N 30TH ST",BILLINGS,MT,59101,4066577000,19,382,4,-108.48754,45.737525,"Metropolitan Statistical Area"
270012,"BENEFIS HOSPITALS INC","1101 26TH ST S","GREAT FALLS",MT,59405,4064555000,27,408,4,-111.26909,47.476152,"Metropolitan Statistical Area"
271313,"PIONEER MEDICAL CENTER","301 W 7TH AVE","BIG TIMBER",MT,59011,4069324603,"Not Available","Not Available","Not Available",-109.91891,45.883409,
271302,"DAHL MEMORIAL HEALTHCARE ASSOC","215 SANDY ST",EKALAKA,MT,59324,4067758739,5,133,"Not Available",-104.47482,45.797477,
270014,"ST PATRICK HOSPITAL","500 W BROADWAY",MISSOULA,MT,59806,4065437271,26,382,5,-114.049824,47.116034,"Metropolitan Statistical Area"
270051,"KALISPELL REGIONAL MEDICAL CENTER","310 SUNNYVIEW LANE",KALISPELL,MT,59901,4067525111,24,400,5,-114.32202,48.201414,
270057,"BOZEMAN HEALTH DEACONESS HOSPITAL","915 HIGHLAND BLVD",BOZEMAN,MT,59715,4065855000,13,405,4,-110.9878,45.707153,
271322,"SHERIDAN MEMORIAL HOSPTIAL","440 W LAUREL AVE",PLENTYWOOD,MT,59254,4067653700,"Not Available","Not Available","Not Available",-104.56769,48.77466,
271305,"MCCONE COUNTY HEALTH CENTER","605 SULLIVAN AVE",CIRCLE,MT,59215,4064853381,5,108,"Not Available",-105.8743,47.520661,
270089,"BIG SKY MEDICAL CENTER","334 TOWN CENTER AVE","BIG SKY",MT,59716,4069956995,"Not Available","Not Available","Not Available",-111.32651,45.268367,
270023,"COMMUNITY MEDICAL CENTER","2827 FORT MISSOULA RD",MISSOULA,MT,59804,4067284100,19,405,3,-114.10566,46.854974,"Metropolitan Statistical Area"
271301,"FALLON MEDICAL COMPLEX HOSPITAL","202 S 4TH ST W",BAKER,MT,59313,4067783331,"Not Available","Not Available","Not Available",-104.25299,46.357253,
271303,"GRANITE COUNTY MEDICAL CENTER","310 SANSOME ST",PHILIPSBURG,MT,59858,4068593271,"Not Available","Not Available","Not Available",-113.36273,46.293656,
271308,"ROOSEVELT MEDICAL CENTER","818 2ND AVE E",CULBERTSON,MT,59218,4067876401,"Not Available","Not Available","Not Available",-104.51429,48.132161,
271338,"BIG HORN CO MEMORIAL HOSPITAL","17 N MILES",HARDIN,MT,59034,4066652310,24,104,3,-107.63987,45.780451,
271347,"HOLY ROSARY HEALTHCARE","2600 WILSON ST","MILES CITY",MT,59301,4062332600,18,335,2,-105.81164,46.343483,
